Q30565324	Q21756214	P680	Inositol monophosphatase family protein KVU_1787	histidinol-phosphatase activity	molecular function
Q24103403	Q14863082	P680	2-dehydro-3-deoxygalactonokinase NGR_c04360	kinase activity	molecular function
Q27547212	Q21104903	P680	Phenylalanine--tRNA ligase subunit beta YLR060W	phenylalanine-tRNA ligase activity	molecular function
Q24252943	Q21757642	P680	Amino acid ABC transporter ATP-binding protein lmo0848	amino acid-transporting ATPase activity	molecular function
Q29524379	Q14883720	P680	Aprataxin and PNKP like factor	3'-5' exonuclease activity	molecular function
Q21104892	Q167149	P680	ABI family member 3	protein binding	molecular function
Q24117401	Q14859873	P680	Hypothetical protein BN112_4469	lyase activity	molecular function
Q23598190	Q13667380	P680	5'-deoxynucleotidase SO_2484	metal ion binding	molecular function
Q23464241	Q167149	P680	UDP-glucose 6-dehydrogenase DVU1907	protein binding	molecular function
Q23550764	Q14818107	P680	Nitrogen assimilation regulatory protein NtrX THEYE_A1377	sequence-specific DNA binding	molecular function
Q21989250	Q14762996	P680	Teneurin-3	protein homodimerization activity	molecular function
Q23064664	Q21762493	P680	Dioxygenase LA_2727	nitronate monooxygenase activity	molecular function
Q24109820	Q14840131	P680	4'-phosphopantetheinyl transferase SMc02654	transferase activity	molecular function
Q24222036	Q14817979	P680	RNA polymerase sigma factor blr7797	transcription factor activity, sequence-specific DNA binding	molecular function
Q23614490	Q14840131	P680	Two component system histidine kinase SRU_2512	transferase activity	molecular function
Q23460037	Q22279927	P680	Holliday junction resolvase FN0214	endodeoxyribonuclease activity	molecular function
Q22990582	Q14326101	P680	Carboxyl-terminal protease PA5134	serine-type peptidase activity	molecular function
Q23455746	Q14817981	P680	ABC transporter ATP-binding protein BT_2174	ATP binding	molecular function
Q28773146	Q14353168	P680	Undecaprenyl pyrophosphate phosphatase NCgl1458	hydrolase activity	molecular function
Q23597312	Q14633865	P680	GTP cyclohydrolase I FolE SO_4254	zinc ion binding	molecular function
Q22258510	Q14353168	P680	Exodeoxyribonuclease V subunit alpha LBA0825	hydrolase activity	molecular function
Q30514677	Q14840131	P680	Methyltransferase lp_2059	transferase activity	molecular function
Q23429663	Q14863658	P680	TRNA (guanine-N(1)-)-methyltransferase AHA_0668	methyltransferase activity	molecular function
Q23448158	Q14353168	P680	Acylphosphatase CBU_1995	hydrolase activity	molecular function
Q23623646	Q14860850	P680	Plasmid stability protein StbB PSPTO_B0018	magnesium ion binding	molecular function
Q56111287	Q14840131	P680	2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase MXAN_RS32835	transferase activity	molecular function
Q23594994	Q14818107	P680	Two-component system, response regulator YesN BDGL_000540	sequence-specific DNA binding	molecular function
Q23585052	Q14817981	P680	Thymidylate kinase GSU2229	ATP binding	molecular function
Q21108761	Q14905692	P680	Eukaryotic translation initiation factor 4 gamma 3	translation initiation factor activity	molecular function
Q24129421	Q14817981	P680	Ferric enterobactin transporter ATP-binding protein EAE_17275	ATP binding	molecular function
Q23472447	Q14865768	P680	Ribulose-phosphate 3-epimerase Caur_3197	isomerase activity	molecular function
Q21763133	Q14817979	P680	Transcriptional regulator PA2010	transcription factor activity, sequence-specific DNA binding	molecular function
Q24152865	Q14633858	P680	Putative DNA-binding transcriptional regulator NRG857_12035	DNA binding	molecular function
Q24109549	Q21198642	P680	Riboflavin synthase subunit beta SMc01609	6,7-dimethyl-8-ribityllumazine synthase activity	molecular function
Q29818383	Q14633858	P680	Hairy/E(spl)-related with YRPW motif Dmel_CG11194	DNA binding	molecular function
Q22677069	Q14860441	P680	Ankyrin repeat and SOCS box-containing 3	ubiquitin-protein transferase activity	molecular function
Q23483666	Q14860365	P680	Glyceraldehyde 3-phosphate dehydrogenase DR_1343	nucleotide binding	molecular function
Q30545881	Q14883461	P680	Succinate dehydrogenase and fumarate reductase iron-sulfur protein Mesci_1018	iron-sulfur cluster binding	molecular function
Q29515665	Q14878182	P680	Maestro heat-like repeat family member 6	lipid transporter activity	molecular function
Q23571489	Q21763144	P680	Polyketide synthase gll1941	phosphopantetheine binding	molecular function
Q23502927	Q14817978	P680	Recombination protein A HMPREF0351_12589	damaged DNA binding	molecular function
Q56558498	Q14865041	P680	conserved Plasmodium protein, unknown function	GTPase activity	molecular function
Q23624581	Q14905223	P680	Potassium uptake protein PSPTO_3993	potassium ion transmembrane transporter activity	molecular function
Q28773204	Q14860850	P680	Inorganic pyrophosphatase NCgl2607	magnesium ion binding	molecular function
Q23575669	Q14863977	P680	Metallopeptidase AMED_1413	metallopeptidase activity	molecular function
Q23527785	Q21198655	P680	Phenylhydantoinase CBO2886	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular function
Q29522172	Q14859820	P680	STARD3 N-terminal like	cholesterol binding	molecular function
Q30306275	Q14817981	P680	Ribonucleotide-diphosphate reductase subunit alpha KPHS_p101300	ATP binding	molecular function
Q21127013	Q14330639	P680	Adenosine deaminase, RNA specific B2 (inactive)	RNA binding	molecular function
Q55204051	Q14840131	P680	Beta-1,3-glucuronyltransferase 1	transferase activity	molecular function
Q29802457	Q14905692	P680	Transcription initiation factor IIE subunit beta CELE_F54D5.11	translation initiation factor activity	molecular function
Q23506541	Q21199051	P680	Tryptophan synthase subunit alpha L0048	tryptophan synthase activity	molecular function
Q23514560	Q14353133	P680	Cysteine desulfurase IscS 2 BSU29590	catalytic activity	molecular function
Q27742386	Q14353168	P680	haloacid dehalogenase    MSMEG_4059	hydrolase activity	molecular function
Q22257601	Q14874307	P680	Sucrose-6-p hydrolase LBA0400	hydrolase activity, acting on glycosyl bonds	molecular function
Q23478091	Q47009721	P680	Hypothetical protein SAOUHSC_01629	octanoyl transferase activity (acting on glycine-cleavage complex H protein)	molecular function
Q30518675	Q14353168	P680	Alkaline phosphatase LSL_1322	hydrolase activity	molecular function
Q22135139	Q14840131	P680	Putative transferase ECIAI39_0319	transferase activity	molecular function
Q23547047	Q14633858	P680	Transcriptional regulator BMAA1556	DNA binding	molecular function
Q27741565	Q14863341	P680	GTP-binding protein LepA MSMEG_4556	GTP binding	molecular function
Q21116201	Q14905024	P680	Mediator complex subunit 12	transcriptional activator activity, RNA polymerase II transcription factor binding	molecular function
Q23445154	Q21116235	P680	Hypothetical protein HI0217	transposase activity	molecular function
Q29828456	Q13667380	P680	Matrix metallopeptidase 11a	metal ion binding	molecular function
Q55205595	Q14817982	P680	Ubiquitin conjugating enzyme E2 I	transcription factor binding	molecular function
Q23538382	Q14863082	P680	Two component system histidine protein kinase; sensor protein lp_3190	kinase activity	molecular function
Q22291516	Q14864715	P680	ABC transporter ATP-binding protein/permease TDE0360	ATPase activity, coupled to transmembrane movement of substances	molecular function
Q23549574	Q14840131	P680	Pyruvate kinase I; fructose-stimulated smi_1005	transferase activity	molecular function
Q23436775	Q14875014	P680	DNA helicase II VF_A0135	helicase activity	molecular function
Q27762063	Q14817981	P680	peptide ABC transporter ATP-binding protein    TM1064	ATP binding	molecular function
Q21498579	Q14874270	P680	Interleukin 13 receptor, alpha 1	cytokine binding	molecular function
Q29797731	Q14817984	P680	Protein tyrosine phosphatase-like protein egg-3 CELE_F44F4.2	protein kinase binding	molecular function
Q23532429	Q14904851	P680	Dihydroorotate dehydrogenase electron transfer subunit CD630_01850	2 iron, 2 sulfur cluster binding	molecular function
Q29835361	Q21120848	P680	Methyltransferase like 14	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity	molecular function
Q21632968	Q21105567	P680	Carbonic anhydrase HP1186	carbonate dehydratase activity	molecular function
Q23547711	Q14349613	P680	Arsenate reductase BMAA0558	oxidoreductase activity	molecular function
Q30568792	Q21102251	P680	NADH-quinone oxidoreductase subunit KVU_1826	quinone binding	molecular function
Q21132848	Q21105131	P680	ILK associated serine/threonine phosphatase	protein serine/threonine phosphatase activity	molecular function
Q23471488	Q14358439	P680	NADH dehydrogenase subunit B CT0767	iron ion binding	molecular function
Q23517080	Q14859874	P680	Indole-3-glycerol phosphate synthase BSU22660	carboxy-lyase activity	molecular function
Q23518590	Q14890060	P680	Tartrate dehydrogenase/decarboxylase BSU04000	NAD binding	molecular function
Q22135327	Q21198924	P680	Biodegradative arginine decarboxylase ECIAI39_4541	arginine decarboxylase activity	molecular function
Q29810288	Q14330639	P680	RHAU helicase Dmel_CG9323	RNA binding	molecular function
Q21981684	Q14905736	P680	Calcium channel, voltage-dependent, alpha 2/delta subunit 4	voltage-gated calcium channel activity	molecular function
Q22134886	Q14878380	P680	Fructose-1,6-bisphosphatase ECIAI39_4704	phosphatase activity	molecular function
Q29798987	Q14863082	P680	PIP Kinase CELE_Y48G9A.8	kinase activity	molecular function
Q14873936	Q14861063	P680	Nerve growth factor	peptidase inhibitor activity	molecular function
Q23538606	Q14353168	P680	Holliday junction ATP-dependent DNA helicase RuvA lp_2287	hydrolase activity	molecular function
Q24099685	Q14840131	P680	Glycerate kinase XCC4226	transferase activity	molecular function
Q21978199	Q14903610	P680	Aspartate aminotransferase TTHA0046	transaminase activity	molecular function
Q24109813	Q14874306	P680	Glycosyl hydrolase SMc03926	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular function
Q23536083	Q14840131	P680	Anti-sigma F factor Moth_1497	transferase activity	molecular function
Q23540619	Q24509617	P680	PTS system, glucitol/sorbitol-specific EIIB component and second of two IIC components lp_3619	D-glucosamine PTS permease activity	molecular function
Q23489412	Q14860365	P680	Cell division protease FtsH SSUBM407_0015	nucleotide binding	molecular function
Q27739895	Q14358843	P680	Hypothetical protein ML1106	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular function
Q27548999	Q14907666	P680	Guanine nucleotide exchange factor SEC2 YNL272C	phosphatidylinositol-4-phosphate binding	molecular function
Q23561718	Q22320703	P680	Maltose ABC transporter permease MalF STM4228	maltose-transporting ATPase activity	molecular function
Q24270300	Q21105289	P680	F0F1 ATP synthase subunit gamma KPHS_53080	proton-transporting ATP synthase activity, rotational mechanism	molecular function
Q27758644	Q14860365	P680	Glyceraldehyde 3-phosphate dehydrogenase SCO7511	nucleotide binding	molecular function
Q23517934	Q21756358	P680	Histidinol dehydrogenase BSU34910	histidinol dehydrogenase activity	molecular function
Q55205041	Q14906108	P680	DEAD-box helicase 20	protein binding, bridging	molecular function
Q21149579	Q14887309	P680	SLC25A5 protein	transmembrane transporter activity	molecular function
Q30555589	Q14864915	P680	5,10-methylenetetrahydrofolate reductase Bfae_02690	methylenetetrahydrofolate reductase (NAD(P)H) activity	molecular function
Q24108568	Q22320169	P680	Beta-xylosidase SMc04247	xylan 1,4-beta-xylosidase activity	molecular function
Q24125119	Q14817979	P680	GntR family transcriptional regulator BP0142	transcription factor activity, sequence-specific DNA binding	molecular function
Q23439524	Q14840131	P680	Lipoyl synthase VF_0742	transferase activity	molecular function
Q23613282	Q21978763	P680	TRNA (uracil-5-)-methyltransferase Gid tlr0450	methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity	molecular function
Q28773275	Q14890060	P680	Glyceraldehyde-3-phosphate dehydrogenase NCgl1526	NAD binding	molecular function
Q23445854	Q14633875	P680	Preprotein translocase subunit SecB HI0743	unfolded protein binding	molecular function
Q30547666	Q14353133	P680	Hypothetical protein Mesci_2101	catalytic activity	molecular function
Q30515424	Q14863082	P680	Homoserine kinase LSEI_2149	kinase activity	molecular function
Q23534511	Q14860850	P680	Xylose isomerase CD630_30640	magnesium ion binding	molecular function
Q22318705	Q14840131	P680	Two-component system sensor histidine kinase PP_3835	transferase activity	molecular function
Q23635860	Q13667380	P680	Formamidopyrimidine-DNA glycosylase RB12746	metal ion binding	molecular function
Q21992020	Q14876069	P680	YTH domain family 1	ribosome binding	molecular function
Q21114070	Q167149	P680	Myosin VIIB	protein binding	molecular function
Q22316044	Q14349613	P680	TRNA dihydrouridine synthase DusB PP_4820	oxidoreductase activity	molecular function
Q28772786	Q14890060	P680	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase LSL_0372	NAD binding	molecular function
Q23524109	Q14353168	P680	Phosphatase CA_C0855	hydrolase activity	molecular function
Q30549957	Q14633858	P680	MarR family transcriptional regulator Mesci_2281	DNA binding	molecular function
Q30565051	Q14819650	P680	Peroxidase-related protein KVU_PB0174	peroxidase activity	molecular function
Q30521218	Q14860850	P680	Uracil phosphoribosyltransferase BBPR_0156	magnesium ion binding	molecular function
Q27476637	Q14864825	P680	DNA polymerase III subunit alpha SDY_0200	nucleic acid binding	molecular function
Q21498466	Q14762611	P680	Farnesyltransferase, CAAX box, alpha	microtubule binding	molecular function
Q21433482	Q14326101	P680	Epidermal growth factor binding protein type B	serine-type peptidase activity	molecular function
Q23548957	Q14883720	P680	DNA-polymerase III alpha-chain smi_1003	3'-5' exonuclease activity	molecular function
Q29529344	Q14860489	P680	Proline rich 23A, member 1	molecular function	molecular function
Q23431956	Q21125212	P680	Nicotinic acid mononucleotide:5, 6-dimethylbenzimidazole(DMB)phosphoribosyltransferase AHA_2317	protein-malonyllysine demalonylase activity	molecular function
Q21102756	Q14840131	P680	Testis specific serine kinase 1B	transferase activity	molecular function
Q23509906	Q14875014	P680	ATP-dependent DNA helicase rep BC1041	helicase activity	molecular function
Q23577795	Q14817981	P680	Arsenite-transporting ATPase AMED_2449	ATP binding	molecular function
Q24271537	Q14861871	P680	Glutamine synthetase KPHS_00270	ligase activity	molecular function
Q24130193	Q14912987	P680	Acyltransferase 3 EAE_23330	transferase activity, transferring acyl groups other than amino-acyl groups	molecular function
